SKU,Stock
3123987,1
3123990,14
3123991,5
3123992,100
3123993,21
3123996,15
3123998,16
3124002,5
3124003,0
3124004,0
3124010,64
3124011,2
3124014,6
3124015,2
3124016,59
3124017,10
3124020,7
3124022,77
3124023,103
3124024,59
3124025,38
3124026,38
3124027,32
3124028,26
3124030,80
3124031,115
3124032,59
3124033,22
3124034,38
3124035,34
3124036,25
3124038,105
3124039,126
3124040,52
3124041,43
3124042,38
3124043,53
3124044,30
3124046,52
3124047,72
3124048,50
3124049,27
312405,17
3124050,18
3124051,12
3124052,31
3124054,38
3124055,51
3124056,45
3124057,19
3124058,30
3124059,15
312406,1
3124060,13
3124062,40
3124063,57
3124064,44
3124065,11
3124066,36
3124067,16
3124068,12
312407,0
3124070,52
3124071,62
3124072,26
3124073,21
3124074,32
3124075,34
3124076,19
3124078,58
3124079,48
312408,0
3124080,17
3124082,0
3124083,10
3124084,59
3124085,48
3124086,27
3124088,0
3124089,10
312409,0
3124090,0
3124091,41
3124092,17
3124094,0
3124095,10
3124096,27
3124097,63
3124098,17
312410,5
3124100,0
3124101,9
3124102,28
3124103,44
3124104,17
3124106,0
3124107,9
3124108,46
3124109,47
3124110,22
3124112,0
3124113,10
3124115,20
3124116,17
3124118,1
3124119,10
3124120,68
3124121,55
3124124,20
3124125,0
3124126,99
3124127,52
3124130,18
3124131,20
3124132,67
3124133,57
3124136,16
3124137,20
3124138,71
3124139,44
3124142,29
3124143,14
3124144,33
3124145,43
3124148,20
3124149,0
3124150,57
3124151,50
3124154,19
3124155,10
3124156,32
3124157,48
3124160,7
3124161,20
3124162,65
3124163,49
3124164,17
3124165,8
3124166,25
3124167,25
3124168,10
3124170,107
3124171,98
3124172,57
3124174,37
3124175,44
3124176,1
3124178,58
3124179,95
312418,2
3124180,48
3124181,18
3124182,15
3124183,24
3124184,15
3124186,28
3124187,42
3124188,16
3124189,12
312419,34
3124190,7
3124191,10
3124192,4
3124194,32
3124195,24
3124196,8
3124197,3
3124198,12
3124199,12
3124200,4
3124202,53
3124203,48
3124204,32
3124206,20
3124210,28
3124211,47
3124212,24
3124213,8
3124214,7
3124215,11
3124216,7
3124218,47
3124219,48
312422,102
3124220,17
3124222,0
3124223,10
3124224,53
3124225,48
3124226,17
3124228,0
3124229,10
312423,0
3124230,59
3124231,48
3124232,15
3124234,0
3124235,10
3124236,27
3124237,43
3124238,10
312424,200
3124240,1
3124241,10
3124242,23
3124243,44
3124244,17
3124246,0
3124247,10
3124248,26
3124249,39
312425,28
3124250,17
3124252,0
3124253,9
3124254,32
3124255,33
3124256,7
3124258,0
3124259,9
312426,103
3124260,46
3124261,29
3124262,28
3124263,17
3124264,41
3124265,25
3124266,30
3124268,89
3124269,66
312427,119
3124270,59
3124271,23
3124272,29
3124273,31
3124274,31
3124276,13
3124277,35
3124278,41
3124279,12
312428,62
3124280,14
3124281,20
3124282,30
3124285,35
3124286,7
3124287,9
3124288,9
3124289,12
312429,111
3124290,14
3124292,22
3124293,13
3124294,14
3124295,8
3124296,20
3124297,12
3124298,27
312430,23
3124300,43
3124301,32
3124302,39
3124303,11
3124304,14
3124305,15
3124306,15
3124308,6
3124309,17
312431,1
3124310,20
3124311,5
3124312,6
3124313,9
3124314,16
3124316,53
3124317,47
3124318,17
312432,123
3124320,0
3124321,10
3124322,45
3124323,44
3124324,17
3124326,0
3124327,10
3124328,53
3124329,48
3124330,17
3124332,0
3124333,10
3124334,32
3124335,42
3124336,17
3124338,0
3124339,10
3124340,26
3124341,37
3124342,17
3124344,1
3124345,10
3124346,21
3124347,21
3124348,17
3124350,0
3124351,10
3124352,26
3124353,33
3124354,17
3124356,0
3124357,10
3124358,93
3124359,91
3124360,59
3124361,6
3124362,23
3124363,12
3124364,7
3124366,27
3124367,91
3124368,39
3124370,9
3124371,8
3124372,18
3124374,62
3124375,102
3124376,59
3124378,27
3124379,29
3124380,8
3124382,42
3124383,35
3124384,0
3124386,7
3124387,11
3124388,4
3124390,46
3124391,45
3124392,31
3124393,2
3124394,11
3124395,6
3124396,4
3124398,13
3124399,44
3124400,19
3124402,4
3124403,3
3124404,9
3124406,30
3124407,50
3124408,42
3124410,13
3124411,14
3124412,4
3124414,32
3124415,48
3124416,17
3124418,0
3124419,10
3124420,32
3124421,31
3124422,17
3124424,0
3124425,10
3124426,58
3124427,48
3124428,17
3124430,0
3124431,10
3124432,41
3124433,48
3124434,19
3124436,0
3124437,9
3124438,15
3124439,42
3124440,12
3124442,0
3124443,10
3124444,15
3124445,15
3124446,8
3124448,0
3124449,10
3124450,43
3124451,48
3124452,17
3124455,10
3124456,55
3124457,68
3124458,59
3124459,1
3124460,14
3124461,28
3124462,27
3124464,92
3124465,79
3124466,59
3124467,13
3124468,14
3124469,25
3124470,30
3124472,129
3124473,94
3124474,59
3124475,8
3124476,38
3124477,51
3124478,30
3124480,33
3124481,26
3124482,27
3124483,16
3124484,17
3124488,27
3124489,33
312449,0
3124490,39
3124491,0
3124492,6
3124493,13
3124494,15
3124496,46
3124497,39
3124498,45
312450,121
3124500,7
3124501,12
3124502,16
3124504,64
3124505,46
3124506,37
3124507,3
3124508,24
3124509,25
312451,0
3124510,24
3124512,10
3124513,48
3124514,17
3124516,0
3124517,10
3124518,59
3124519,48
312452,0
3124520,17
3124522,0
3124523,10
3124524,57
3124525,51
3124526,17
3124528,0
3124529,10
3124530,22
3124531,31
3124532,12
3124534,0
3124535,10
3124536,4
3124537,48
3124538,17
3124540,0
3124541,10
3124542,42
3124543,48
3124544,17
3124546,0
3124547,9
3124548,40
3124549,48
312455,29
3124550,17
3124552,0
3124553,10
312456,0
3124575,4
312458,12
312461,1
312471,5
3124712,0
3124717,0
3124718,45
3124722,0
3124723,7
3124727,101
3124728,54
3124732,26
3124733,32
3124737,72
3124738,5
3124742,12
3124743,5
3124836,65
3124837,47
3124838,28
3124839,1
3124841,14
3124842,77
3124843,21
3124844,15
3124845,16
3124846,20
3124847,46
3124848,75
3124849,57
3124850,10
3124851,24
3124852,19
3124853,27
3124855,133
3124856,126
3124857,101
3124858,25
3124859,49
3124860,43
3124861,21
3124863,111
3124864,128
3124865,101
3124866,25
3124867,22
3124868,30
3124869,51
3124871,62
3124872,103
3124873,73
3124874,5
3124875,0
3124876,30
3124877,28
3124879,60
312488,43
3124880,80
3124881,43
3124882,5
3124883,30
3124884,24
3124885,34
3124887,91
3124888,87
3124889,60
312489,92
3124890,13
3124891,24
3124892,30
3124893,20
3124895,89
3124896,87
3124897,60
3124898,13
3124899,22
312490,72
3124900,24
3124903,58
3124904,60
3124905,44
3124906,9
3124907,11
3124908,9
3124909,14
312491,79
3124911,66
3124912,64
3124913,50
3124914,12
3124915,24
3124916,26
3124917,25
3124919,58
312492,146
3124920,61
3124921,62
3124922,11
3124923,19
3124924,18
3124925,7
3124929,28
3124930,27
3124931,3
3124936,58
3124937,84
3124938,69
3124939,7
312494,200
3124940,23
3124941,6
3124942,15
3124944,58
3124945,86
3124946,69
3124947,7
3124948,22
3124949,6
3124950,15
3124952,62
3124953,65
3124954,51
3124955,5
3124956,0
3124957,11
3124958,21
3124960,60
3124961,65
3124962,43
3124963,5
3124964,20
3124965,11
3124966,21
3124968,24
3124969,15
3124970,25
3124971,2
3124973,5
3124974,9
3124976,24
3124977,15
3124978,25
3124979,2
3124981,5
3124985,13
3124986,13
3124987,1
312499,7
3124992,28
3124993,42
3124994,34
3124995,3
3124996,11
3124997,3
3124998,7
312500,0
3125000,33
3125001,32
3125002,25
3125003,4
3125004,9
3125005,5
3125006,7
3125009,46
3125010,75
3125011,57
3125012,10
3125013,24
3125014,28
3125015,27
3125017,80
3125018,113
3125019,90
3125020,23
3125021,55
3125022,34
3125023,21
3125025,80
3125026,115
3125027,90
3125028,23
3125029,22
3125030,31
3125031,26
3125033,61
3125034,103
3125035,53
3125036,5
3125037,0
3125038,32
3125039,28
3125041,59
3125042,80
3125043,43
3125044,5
3125045,32
3125046,24
3125047,34
3125049,52
3125050,72
3125051,50
3125052,17
3125053,18
3125054,12
3125055,25
3125057,52
3125058,72
3125059,50
3125060,18
3125061,18
3125062,12
3125065,38
3125066,51
3125067,45
3125068,19
3125069,24
312507,1
3125070,15
3125071,13
3125073,40
3125074,57
3125075,44
3125076,11
3125077,35
3125078,16
3125079,12
3125081,52
3125082,62
3125083,26
3125084,17
3125085,24
3125086,19
3125087,7
3125090,46
3125091,49
3125092,18
3125093,9
3125094,24
3125095,25
3125096,10
3125098,107
3125099,96
312510,3
3125100,67
3125102,43
3125103,44
3125104,1
3125106,107
3125107,98
3125108,67
312511,4
3125110,22
3125111,31
3125112,1
3125114,58
3125115,95
3125116,49
3125117,5
3125118,0
3125119,24
3125120,15
3125122,58
3125123,88
3125124,43
3125125,5
3125126,16
3125127,24
3125128,15
3125130,28
3125131,42
3125132,16
3125133,12
3125134,7
3125135,10
3125136,4
3125138,28
3125139,42
312514,3
3125140,16
3125141,12
3125142,7
3125143,10
3125146,32
3125147,24
3125148,8
3125149,3
312515,14
3125150,12
3125151,12
3125152,4
3125154,53
3125155,47
3125156,32
3125158,20
312516,12
3125162,28
3125163,47
3125164,24
3125165,8
3125166,7
3125167,11
3125168,7
312517,1
3125171,46
3125172,29
3125173,29
3125174,10
3125175,42
3125176,25
3125177,29
3125179,89
312518,29
3125180,66
3125181,80
3125182,24
3125183,30
3125184,31
3125185,21
3125187,89
3125188,66
3125189,80
312519,13
3125190,24
3125191,22
3125192,31
3125193,31
3125195,13
3125196,35
3125197,42
3125198,5
3125199,0
312520,8
3125200,20
3125201,28
3125203,13
3125204,35
3125205,42
3125206,5
3125207,14
3125208,20
3125209,33
312521,5
3125212,35
3125213,7
3125214,9
3125215,9
3125216,12
3125217,14
312522,85
3125220,35
3125221,7
3125222,9
3125223,9
3125224,12
3125227,22
3125228,13
3125229,14
312523,26
3125230,8
3125231,20
3125232,12
3125233,16
3125235,43
3125236,32
3125237,39
3125238,10
3125239,14
312524,97
3125240,15
3125241,15
3125243,6
3125244,17
3125245,20
3125246,5
3125247,6
3125248,9
3125249,7
312525,60
3125252,46
3125253,75
3125254,57
3125255,6
3125256,23
3125257,12
3125258,8
3125260,25
3125261,91
3125262,40
3125264,10
3125265,8
3125266,19
3125268,27
3125269,91
3125270,40
3125272,10
3125273,8
3125274,19
3125276,62
3125277,101
3125278,73
312528,8
3125280,0
3125281,29
3125282,9
3125284,60
3125285,80
3125286,43
3125288,28
3125289,24
3125290,9
3125292,42
3125293,35
3125294,0
3125296,7
3125297,11
3125298,3
3125300,42
3125301,35
3125302,0
3125304,7
3125305,11
3125308,46
3125309,45
3125310,31
3125311,2
3125312,11
3125313,5
3125314,4
3125316,12
3125317,44
3125318,19
3125320,4
3125321,3
3125322,9
3125324,30
3125325,49
3125326,42
3125328,13
3125329,14
3125330,4
3125333,46
3125334,68
3125335,56
3125336,3
3125337,14
3125338,28
3125339,29
3125341,92
3125342,77
3125343,91
3125344,14
3125345,15
3125346,25
3125347,21
3125349,92
3125350,79
3125351,91
3125352,14
3125353,15
3125354,25
3125355,31
3125357,62
3125358,94
3125359,73
3125360,5
3125361,0
3125362,32
3125363,28
3125365,60
3125366,80
3125367,43
3125368,5
3125369,32
3125370,24
3125371,34
3125373,33
3125374,26
3125375,27
3125376,16
3125377,18
3125381,33
3125382,26
3125383,27
3125384,16
3125385,17
3125389,27
3125390,33
3125391,39
3125392,0
3125393,6
3125394,13
3125395,15
3125397,46
3125398,39
3125399,45
312540,0
3125401,7
3125402,12
3125403,15
3125405,58
3125406,46
3125407,37
3125408,3
3125409,24
3125410,19
3125411,7
3125415,78
3125416,94
3125419,25
3125420,16
3125421,95
3125422,81
3125425,31
3125426,8
3125427,174
3125428,117
3125432,44
3125433,83
3125434,61
3125437,42
3125438,21
3125439,101
3125440,40
3125443,25
3125444,10
3125445,53
3125446,45
3125449,17
3125450,2
3125451,59
3125452,60
3125455,27
3125456,0
3125457,38
3125458,48
3125461,22
3125462,7
3125463,87
3125464,81
3125467,39
3125468,18
3125469,44
3125470,59
3125473,32
3125474,13
3125476,0
3125477,0
3125482,95
3125483,2
3125486,13
3125487,5
3125488,130
3125489,2
3125492,14
3125493,5
3125494,83
3125495,22
3125498,15
3125500,99
3125501,22
3125504,15
3125506,16
3125510,5
3125511,0
3125512,16
3125516,5
3125517,0
3125518,0
3125524,64
3125525,1
3125528,6
3125529,3
3125530,44
3125531,10
3125534,7
3125537,68
3125538,87
3125541,25
3125542,0
3125543,95
3125544,76
3125547,29
3125548,8
3125549,117
3125550,101
3125554,21
3125555,67
3125556,61
3125559,16
3125560,21
3125561,67
3125562,40
3125565,16
3125566,10
3125567,53
3125568,44
3125571,17
3125572,3
3125573,71
3125574,43
3125577,36
3125578,0
3125579,33
3125580,43
3125583,21
3125584,0
3125585,57
3125586,50
3125589,22
3125590,10
3125591,32
3125592,48
3125595,8
3125596,20
3125599,44
3125600,94
3125601,86
3125602,39
3125603,16
3125604,25
3125605,48
3125606,70
3125607,42
3125608,14
3125609,22
3125610,29
3125611,98
3125612,130
3125613,112
3125614,14
3125615,27
3125616,35
3125617,43
3125618,49
3125619,28
312562,1
3125620,34
3125621,36
3125622,22
3125623,59
3125624,89
3125625,53
3125626,19
3125627,15
3125628,14
3125629,23
3125630,46
3125631,42
3125632,22
3125633,12
3125634,10
3125635,27
3125636,46
3125637,42
3125638,22
3125639,26
3125640,10
3125641,35
3125642,49
3125643,42
3125644,11
3125645,7
3125646,12
3125647,48
3125648,64
3125649,55
3125650,6
3125651,28
3125652,17
3125653,24
3125654,49
3125655,23
3125656,12
3125657,13
3125658,14
3125660,0
3125661,22
3125662,10
3125663,0
3125664,10
3125665,12
3125666,2
3125667,50
3125668,28
3125669,7
3125670,13
3125671,6
3125672,2
3125673,51
3125674,28
3125675,7
3125676,13
3125677,6
3125678,43
3125679,49
3125680,28
3125681,20
3125682,17
3125683,10
3125684,59
3125685,73
3125686,39
3125687,16
3125688,15
3125689,10
3125690,3
3125691,23
3125692,15
3125693,2
3125696,3
3125697,23
3125698,15
3125699,2
3125702,0
3125703,10
3125704,4
3125706,4
3125707,5
3125709,25
3125710,13
3125711,3
3125712,6
3125713,2
3125714,24
3125715,36
3125716,18
3125717,9
3125718,8
3125719,4
3125721,53
3125722,89
3125723,61
3125724,37
3125725,23
3125726,24
3125727,48
3125728,70
3125729,42
3125730,1
3125731,21
3125732,29
3125733,93
3125734,96
3125735,91
3125736,1
3125737,21
3125738,41
3125739,0
3125740,41
3125741,28
3125742,15
3125743,34
3125744,22
3125745,0
3125746,41
3125747,53
3125748,15
3125749,15
3125750,14
3125751,22
3125752,49
3125753,34
3125754,16
3125755,12
3125756,13
3125757,27
3125758,65
3125759,34
3125760,16
3125761,17
3125762,17
3125763,28
3125764,44
3125765,30
3125766,10
3125767,9
3125768,11
3125769,46
3125770,47
3125771,45
3125772,0
3125773,10
3125774,20
3125776,20
3125777,24
3125778,7
3125779,13
3125780,14
3125782,47
3125783,90
3125784,53
3125785,39
3125786,23
3125787,25
3125788,48
3125789,69
3125790,42
3125791,20
3125792,22
3125793,20
3125794,53
3125795,80
3125796,63
3125797,29
3125798,22
3125799,20
3125800,43
3125801,49
3125802,15
3125803,7
3125804,9
3125805,19
3125806,59
3125807,67
3125808,15
3125809,7
3125810,9
3125811,14
3125812,23
3125813,43
3125814,10
3125815,19
3125816,12
3125817,14
3125818,27
3125819,43
3125820,10
3125821,18
3125822,23
3125823,18
3125824,23
3125825,44
3125826,26
3125827,11
3125828,9
3125829,12
3125830,26
3125831,39
3125832,31
3125833,17
3125834,10
3125835,9
3125836,24
3125837,33
3125838,7
3125839,3
3125840,4
3125841,9
3125843,53
3125844,74
3125845,52
3125846,27
3125847,23
3125848,23
3125849,45
3125850,43
3125851,37
3125852,20
3125853,22
3125854,28
3125855,45
3125856,44
3125857,37
3125858,24
3125859,27
3125860,33
3125861,42
3125862,49
3125863,28
3125864,28
3125865,27
3125866,22
3125867,53
3125868,68
3125869,35
3125870,15
3125871,15
3125872,14
3125873,23
3125874,42
3125875,19
3125876,9
3125877,12
3125878,12
3125879,32
3125880,42
3125881,19
3125882,9
3125883,24
3125884,12
3125885,26
3125886,37
3125887,25
3125888,11
3125889,9
3125890,11
3125891,21
3125892,21
3125893,18
3125894,11
3125895,26
3125896,15
3125897,24
3125898,33
3125899,17
3125900,8
3125901,13
3125902,14
3125904,32
3125905,85
3125906,25
3125907,7
3125908,23
3125909,25
3125910,32
3125911,31
3125912,16
3125913,0
3125914,21
3125915,29
3125916,32
3125917,31
3125918,16
3125919,0
3125920,21
3125921,31
3125922,43
3125923,49
3125924,28
3125925,29
3125926,34
3125927,22
3125928,60
3125929,89
3125930,53
3125931,16
3125932,15
3125933,14
3125934,23
3125935,52
3125936,24
3125937,6
3125938,5
3125939,9
3125940,41
3125941,52
3125942,24
3125943,6
3125944,5
3125945,9
3125946,15
3125947,42
3125948,12
3125949,4
3125950,9
3125951,12
3125952,15
3125953,15
3125954,7
3125955,0
3125956,10
3125957,15
3125958,24
3125959,50
3125960,24
3125961,9
3125963,14
3125965,10
3125966,97
3125967,71
3125968,39
3125969,23
3125970,25
3125971,48
3125972,70
3125973,42
3125974,20
3125975,22
3125976,20
3125977,86
3125978,104
3125979,66
3125980,29
3125981,27
3125982,20
3125983,42
3125984,52
3125985,28
3125986,29
3125987,21
3125988,22
3125989,59
3125990,92
3125991,53
3125992,16
3125993,15
3125994,14
3125995,22
3125996,31
3125997,11
3125998,18
3125999,12
3126000,14
3126001,22
3126002,31
3126003,12
3126004,18
3126005,22
3126006,20
3126007,4
3126008,60
3126009,35
3126010,11
3126011,9
3126012,12
3126013,42
3126014,51
3126015,32
3126016,14
3126017,15
3126018,9
3126019,24
3126020,48
3126021,23
3126022,9
3126023,10
3126024,13
3126037,62
3126038,58
3126039,47
3126040,11
3126041,19
3126042,13
3126045,36
3126046,64
3126047,15
3126048,1
3126049,6
3126050,24
3126053,119
3126054,99
3126055,74
3126056,1
3126057,47
3126058,2
3126061,108
3126062,145
3126063,72
3126064,8
3126065,30
3126066,25
3126077,24
3126078,53
3126079,3
3126080,0
3126081,7
3126082,0
3126085,121
3126086,160
3126087,75
3126088,18
3126089,8
3126090,0
3126093,88
3126094,120
3126095,53
3126096,14
3126097,13
3126098,19
3126101,102
3126102,127
3126103,57
3126104,0
3126105,14
3126106,22
3126109,54
3126110,65
3126111,33
3126112,3
3126113,9
3126114,11
3126118,20
3126119,23
3126120,1
3126125,26
3126126,50
3126127,15
3126128,0
3126129,6
3126133,26
3126134,50
3126135,24
3126136,0
3126137,8
3126141,7
3126142,74
3126143,48
3126144,8
3126146,0
3126157,24
3126158,32
3126159,4
3126160,0
3126161,0
3126162,0
3126165,49
3126166,32
3126167,51
3126168,5
3126170,0
3126174,28
3126175,27
3126176,1
3126181,58
3126182,86
3126183,57
3126184,0
3126185,14
3126186,6
3126189,54
3126190,65
3126191,34
3126192,3
3126193,9
3126194,12
3126197,9
3126198,55
3126199,58
3126200,13
3126201,14
3126202,14
3126205,36
3126206,64
3126207,15
3126208,3
3126209,6
3126210,25
3126213,98
3126214,99
3126215,73
3126216,7
3126217,9
3126218,2
3126221,99
3126222,125
3126223,44
3126224,8
3126225,31
3126226,25
3126237,24
3126238,53
3126239,3
3126240,0
3126241,9
3126242,0
3126245,106
3126246,144
3126247,75
3126248,18
3126249,8
3126250,0
3126253,77
3126254,103
3126255,53
3126256,14
3126257,13
3126258,21
3126261,80
3126262,114
3126263,58
3126264,0
3126265,14
3126266,24
3126269,54
3126270,65
3126271,34
3126272,3
3126273,9
3126274,11
3126277,47
3126278,58
3126279,63
3126280,13
3126281,11
3126282,11
3126285,36
3126286,21
3126287,16
3126289,6
3126290,12
3126293,49
3126294,21
3126295,16
3126297,18
3126298,2
3126301,37
3126302,73
3126303,40
3126304,8
3126305,23
3126306,25
3126317,24
3126318,53
3126319,3
3126320,0
3126321,9
3126322,0
3126325,57
3126326,84
3126327,34
3126328,13
3126329,8
3126330,0
3126333,65
3126334,49
3126335,18
3126336,10
3126337,13
3126338,21
3126341,78
3126342,97
3126343,57
3126345,14
3126346,22
3126349,54
3126350,65
3126351,34
3126352,3
3126353,9
3126354,11
3126357,29
3126358,13
3126359,13
3126360,14
3126361,4
3126362,1
3126365,36
3126366,51
3126367,15
3126368,3
3126369,6
3126370,4
3126373,62
3126374,59
3126375,45
3126376,7
3126377,10
3126378,2
3126381,38
3126382,64
3126383,22
3126384,8
3126385,20
3126386,7
3126398,32
3126399,5
3126400,0
3126401,9
3126402,0
3126406,44
3126407,17
3126408,18
3126409,8
3126410,0
3126413,45
3126414,29
3126415,29
3126416,14
3126417,13
3126418,21
3126421,90
3126422,66
3126423,57
3126424,0
3126425,14
3126426,22
3126429,13
3126430,36
3126431,34
3126432,3
3126433,9
3126434,11
3126437,23
3126438,30
3126439,35
3126440,9
3126441,19
3126442,5
3126445,6
3126446,37
3126447,15
3126449,6
3126450,9
3126453,6
3126454,37
3126455,58
3126457,16
3126458,2
3126461,71
3126462,29
3126463,22
3126464,8
3126465,13
3126466,7
3126477,24
3126478,53
3126479,0
3126481,9
3126482,0
3126485,85
3126486,71
3126487,0
3126489,8
3126490,0
3126493,88
3126494,91
3126495,53
3126496,6
3126497,13
3126498,12
3126501,25
3126502,91
3126503,39
3126505,8
3126506,8
3126509,54
